public_reference,price_euro,engine_size,engine_size_cc,fuel_type,transmission,mileage_km,colour,make,model,registration_year,sale_city,sale_county,seller_type,nct,tax,seats,doors,body_type,owners,condition,registration
202210180834397,40999,2.0,2000,Diesel,Automatic,29000,Blue,Audi,A4,2020,Dublin 18,Dublin,Trade,2024-08-01,,5,4,Saloon,2,Used,202D12557
202208229008948,40900,2.0,2000,Diesel,Automatic,70811,White,Audi,A4,2020,Ballybrit,Galway,Trade,,,,4,Saloon,1,Used,SD20CJO
202207067535893,40000,2.0,2000,Diesel,Automatic,47551,Black,Audi,A4,2020,Dublin 11,Dublin,Trade,2024-09-01,,5,4,Saloon,2,Used,202D15528
202208259134673,39995,2.0,2000,Petrol,Automatic,38414,Black,Audi,A4,2020,Bishopstown,Cork,Trade,2024-06-01,,5,4,Saloon,1,Used,202KY90
202210010315705,39995,2.0,2000,Diesel,Automatic,33200,Grey,Audi,A4,2020,Bishopstown,Cork,Trade,2024-07-01,,5,4,Saloon,2,Used,202C2700
202209019330452,38775,2.0,2000,Diesel,Automatic,77005,Blue,Audi,A4,2020,Wexford Town,Wexford,Trade,2024-10-01,,5,4,Estate,1,Used,202WX1213
202210060458611,38750,2.0,2000,Diesel,Automatic,55000,Grey,Audi,A4,2020,,Kerry,Private,2024-07-29,€190 (Band A3),5,4,Saloon,2,Used,202D9015
202209099613839,37950,2.0,2000,Diesel,Automatic,39742,Black,Audi,A4,2020,Nenagh,Tipperary,Trade,2024-08-01,,5,4,Saloon,2,Used,202D11223
202207228036302,37575,2.0,2000,Diesel,Automatic,49276,Grey,Audi,A4,2020,Wexford Town,Wexford,Trade,2024-08-01,,5,4,Saloon,2,Used,202D10780
202210200924975,35995,2.0,2000,Diesel,Automatic,98332,Grey,Audi,A4,2020,Ballybrit,Galway,Trade,2024-09-01,,5,4,Saloon,1,Used,202D16841
202202212801463,46995,2.0,2000,Diesel,Automatic,13809,Black,Audi,A4,2020,Bishopstown,Cork,Trade,2024-02-01,,5,4,Saloon,1,Used,201C6243
202207067535711,44995,2.0,2000,Diesel,Automatic,46968,Grey,Audi,A4,2020,Bishopstown,Cork,Trade,2024-01-01,,5,4,Saloon,2,Used,201C2308
202207268170158,44950,2.0,2000,Diesel,Automatic,91730,Blue,Audi,A4,2020,,Galway,Private,2024-01-01,€200 (Band A4),5,4,Saloon,1,Used,VA69HJN
202207268154899,44500,2.0,2000,Diesel,Automatic,32000,Black,Audi,A4,2020,Drogheda,Louth,Trade,,,,4,Saloon,1,Used,OO20NAZ
202208229029843,44495,2.0,2000,Diesel,Automatic,35000,White,Audi,A4,2020,Dublin 22,Dublin,Trade,,,5,,Saloon,1,Used,201D29874
202203073283979,43950,2.0,2000,Petrol,Automatic,36999,Blue,AUDI,A4,2020,Dublin 6,Dublin,Trade,2024-01-01,,5,5,Estate,1,Used,KS69VGJ
202208058492412,43900,2.0,2000,Diesel,Automatic,70732,Blue,Audi,A4,2020,Ballybrit,Galway,Trade,2024-01-01,,5,4,Saloon,2,Used,201C4291
202207087596822,43750,2.0,2000,Diesel,Automatic,43854,Red,Audi,A4,2020,Ballina,Mayo,Trade,2024-01-01,,5,4,Saloon,3,Used,201D14446
202203013082403,42950,2.0,2000,Diesel,Automatic,35090,Silver,Audi,A4 Avant,2020,Ballina,Mayo,Trade,,,,5,Estate,1,Used,WV20FHD
202203103410517,42950,2.0,2000,Diesel,Automatic,18618,Grey,Audi,A4,2020,Naas,Kildare,Trade,2024-01-01,,5,4,Saloon,1,Used,201MH1243
202207127707258,41900,2.0,2000,Diesel,Automatic,78325,White,Audi,A4 Avant,2020,Ballybrit,Galway,Trade,,,,5,Estate,1,Used,BW69XCY
202207217992287,40995,2.0,2000,Diesel,Unlisted,0,Silver,Audi,A4,2020,Bishopstown,Cork,Trade,2024-02-01,,5,,Unlisted,1,Used,201C6591
202208128725380,40850,2.0,2000,Diesel,Automatic,34517,Blue,Audi,A4,2020,Sligo,Sligo,Trade,2024-06-01,,5,4,Saloon,1,Used,201DL1724
202209149746253,39950,2.0,2000,Diesel,Automatic,113053,Black,Audi,A4,2020,Oranmore,Galway,Trade,,,5,4,Saloon,1,Used,YG20YWF
202209129694712,39950,2.0,2000,Diesel,Automatic,75796,Grey,Audi,A4,2020,Dublin,Dublin,Trade,2024-11-01,,,4,Saloon,1,Used,RK20KNA
202209220002694,39900,2.0,2000,Diesel,Automatic,48000,Black,Audi,A4,2020,Limerick,Limerick,Trade,2024-02-01,,5,4,Saloon,1,Used,201G2055
202203294074092,39500,2.0,2000,Diesel,Automatic,22341,Grey,Audi,A4 Avant,2020,Dublin 11,Dublin,Trade,,,,5,Estate,1,Used,WL69EFT
202209159782807,39375,2.0,2000,Diesel,Automatic,59004,Blue,Audi,A4,2020,Wexford Town,Wexford,Trade,2024-01-01,,5,4,Saloon,2,Used,201D5775
202207117681957,39000,2.0,2000,Petrol,Manual,29714,Black,Audi,A4,2020,Dublin 11,Dublin,Trade,2024-02-01,,5,4,Saloon,3,Used,201D16289
202208319294354,39000,2.0,2000,Petrol,Manual,22500,Black,Audi,A4,2020,Dublin 11,Dublin,Trade,2024-02-01,,5,4,Saloon,1,Used,201D20928
202209059463181,38990,2.0,2000,Diesel,Automatic,65118,Grey,Audi,A4,2020,Galway City,Galway,Trade,2024-02-01,,5,4,Saloon,1,Used,201D20053
202207077561388,38500,2.0,2000,Petrol,Manual,38953,Blue,Audi,A4,2020,Dublin 11,Dublin,Trade,2024-01-01,,5,4,Saloon,2,Used,201G1512
202210190886565,36990,2.0,2000,Diesel,Automatic,46670,Black,Audi,A4,2020,Moneygall,Tipperary,Trade,,,5,4,Saloon,1,Used,LS20ZGL
202208108655712,36450,2.0,1968,Diesel,Automatic,53500,Red,Audi,A4,2020,Enniscorthy,Wexford,Trade,2024-01-31,€200 (Band A4),5,4,Saloon,1,Used,201T151
202209250102454,33950,2.0,2000,Diesel,Automatic,124077,White,Audi,A4,2020,,Galway,Trade,,€180 (Band A2),,4,Saloon,1,Used,BV20AXC
202209300286329,32950,2.0,2000,Diesel,Automatic,138060,Black,Audi,A4,2020,Ballinasloe,Galway,Trade,,,5,4,Saloon,1,Used,PK69PKU
202208108663037,43000,2.0,2000,Diesel,Automatic,45501,Grey,Audi,A4,2019,Rathcoole,Dublin,Trade,2023-09-01,,5,4,Saloon,1,Used,192D261NG
202210110634041,38950,2.0,2000,Diesel,Automatic,45145,Blue,Audi,A4,2019,Athlone,Westmeath,Trade,2023-08-01,,5,4,Saloon,1,Used,192D16110
202111069299687,38950,2.0,2000,Diesel,Automatic,30118,Black,AUDI,A4,2019,Dublin 12,Dublin,Trade,,,5,4,Saloon,1,Used,RN19YEY
202210150759915,37950,2.0,2000,Diesel,Automatic,80000,Grey,Audi,A4,2019,Dungarvan,Waterford,Trade,2023-12-01,,5,4,Saloon,1,Used,192C5251
202207288229593,37000,2.0,2000,Diesel,Automatic,55230,Grey,Audi,A4,2019,Dublin 11,Dublin,Trade,2023-07-01,,5,4,Saloon,2,Used,192G289
202205205932059,36995,2.0,2000,Diesel,Automatic,106377,Black,Audi,A4,2019,Bishopstown,Cork,Trade,2023-07-01,,5,4,Saloon,2,Used,192G1037
202207207974957,36995,2.0,2000,Diesel,Automatic,69884,Black,AUDI,A4,2019,Galway City,Galway,Trade,2023-07-01,,5,4,Saloon,2,Used,192D5503
202202182717667,36995,2.0,2000,Diesel,Automatic,58659,Grey,Audi,A4,2019,Dublin 20,Dublin,Trade,,,,5,Estate,1,Used,192D98995
202208259115524,34850,2.0,2000,Diesel,Automatic,58008,White,Audi,A4,2019,Sligo,Sligo,Trade,2023-07-01,,5,4,Saloon,1,Used,192D10392
202208229029824,33950,2.0,2000,Diesel,Automatic,82880,Black,Audi,A4,2019,Athlone,Westmeath,Trade,2023-07-01,,5,4,Saloon,1,Used,192G582
202203294084154,33950,2.0,2000,Petrol,Automatic,62119,Black,Audi,A4,2019,Naas,Kildare,Trade,,,5,4,Saloon,1,Used,MD19BLJ
202207097633997,33950,2.0,2000,Diesel,Automatic,57803,Silver,Audi,A4,2019,Lucan,Dublin,Trade,,,,5,Estate,1,Used,XUI3566
202209209915580,33850,2.0,2000,Diesel,Automatic,87651,Black,Audi,A4,2019,Ballina,Mayo,Trade,2023-08-01,,5,4,Saloon,2,Used,192D17695
202208229014387,33777,2.0,1968,Diesel,Automatic,55260,Black,Audi,A4,2019,Galway,Galway,Trade,2023-07-01,,5,5,Saloon,,Used,192G728
202210100584212,32950,2.0,2000,Diesel,Automatic,144000,White,Audi,A4,2019,Clondalkin,Dublin,Trade,2023-08-01,,5,4,Saloon,1,Used,192D16770
202210050444327,32950,2.0,2000,Diesel,Automatic,107802,Black,AUDI,A4,2019,Long Mile Road,Dublin,Trade,2023-06-01,,5,4,Saloon,1,Used,192D1846
202207278192155,32950,2.0,2000,Diesel,Automatic,105135,Grey,Audi,A4,2019,Athlone,Westmeath,Trade,2023-07-01,,5,4,Saloon,1,Used,192RN164
202205135656528,32950,2.0,2000,Diesel,Automatic,68000,Silver,Audi,A4,2019,Dublin 12,Dublin,Trade,2023-07-31,€200 (Band A4),5,4,Saloon,1,Used,192D8936
202209029378782,32899,2.0,2000,Diesel,Automatic,92305,Red,Audi,A4,2019,Collooney,Sligo,Trade,2023-07-01,,5,4,Saloon,1,Used,192D4940
202207197941443,31999,2.0,2000,Petrol,Automatic,52686,Black,Audi,A4,2019,Dublin 18,Dublin,Trade,2023-06-01,,5,4,Saloon,1,Used,192D1367
202208319295865,31995,2.0,2000,Diesel,Automatic,74000,Grey,Audi,A4,2019,Stillorgan,Dublin,Trade,2023-07-31,€200 (Band A4),5,4,Saloon,1,Used,192D3374
202207288218574,31990,2.0,2000,Diesel,Automatic,75000,Grey,Audi,A4,2019,Navan,Meath,Trade,2023-07-01,,5,5,Saloon,,Used,192D11030
202208309269137,31990,2.0,2000,Diesel,Automatic,70000,Blue,Audi,A4,2019,Navan,Meath,Trade,2023-07-01,,5,5,Saloon,,Used,192D11011
202203033153697,31500,2.0,2000,Petrol,Manual,78153,Black,Audi,A4,2019,Dublin 11,Dublin,Trade,,,,4,Saloon,1,Used,BR19NMF
202209260113194,26950,2.0,2000,Diesel,Automatic,143000,Silver,Audi,A4,2019,Dublin 12,Dublin,Trade,2023-07-31,€200 (Band A4),5,4,Saloon,1,Used,192D3228
202208269156321,25950,2.0,2000,Diesel,Automatic,162000,Grey,Audi,A4,2019,Clondalkin,Dublin,Trade,2023-07-01,,5,4,Saloon,1,Used,192D3215
202210080537123,42900,2.0,2000,Diesel,Automatic,43000,Blue,Audi,A4,2019,Cork,Cork,Trade,,,,4,Saloon,1,Used,LD19ZKG
202210100598334,38975,2.0,2000,Diesel,Automatic,80823,Black,Audi,A4,2019,Wexford Town,Wexford,Trade,2023-02-01,,5,4,Estate,1,Used,191WW1294
202209270168886,38950,2.0,2000,Diesel,Automatic,62385,Grey,Audi,A4 Avant,2019,Athlone,Westmeath,Trade,2023-01-01,,5,5,Estate,2,Used,191KE1378
202205195891718,38000,2.0,2000,Diesel,Automatic,38333,Black,Audi,A4,2019,Dublin 11,Dublin,Trade,2023-03-01,,5,,Saloon,1,Used,191D47468
202209209926478,37999,2.0,2000,Diesel,Automatic,38424,Black,Audi,A4,2019,Dublin 18,Dublin,Trade,2023-04-01,,5,4,Saloon,2,Used,191D38019
202208048477201,37950,2.0,2000,Diesel,Automatic,57815,Grey,Audi,A4,2019,Athlone,Westmeath,Trade,2023-01-01,,5,4,Saloon,1,Used,191WH1479
202206086576881,37900,2.0,2000,Diesel,Automatic,104000,Black,Audi,A4 Avant,2019,Ballybrit,Galway,Trade,2023-01-01,,5,4,Estate,2,Used,191G1164
202209129694448,36995,2.0,2000,Diesel,Automatic,128150,Blue,Audi,A4,2019,Bishopstown,Cork,Trade,2023-01-01,,5,4,Saloon,2,Used,191WX989
202203123493892,36995,2.0,2000,Diesel,Automatic,73955,Grey,Audi,A4 Avant,2019,Bishopstown,Cork,Trade,2023-01-01,,5,4,Estate,2,Used,191C5249
202210040408542,36995,2.0,2000,Diesel,Automatic,55600,Grey,Audi,A4 Avant,2019,Bishopstown,Cork,Trade,2023-04-01,,5,4,Estate,2,Used,191D34593
202207017360529,36995,2.0,2000,Petrol,Manual,44456,White,Audi,A4,2019,Dublin 24,Dublin,Trade,,,5,4,Saloon,1,Used,191D50613
202209029377001,36950,2.0,2000,Diesel,Automatic,40999,Black,Audi,A4,2019,Ardrahan,Galway,Trade,2023-02-01,€200 (Band A4),5,4,Saloon,2,Used,191RN987
202203163634877,36500,2.0,2000,Diesel,Automatic,131260,Black,Audi,A4 Avant,2019,Drogheda,Louth,Trade,2023-06-01,,5,5,Estate,1,Used,191LH2790
202207268144493,35995,2.0,2000,Diesel,Automatic,64000,Black,Audi,A4,2019,Galway,Galway,Trade,2023-05-01,,5,4,Saloon,1,Used,191D40499
202207117671208,35950,2.0,2000,Diesel,Automatic,100010,White,Audi,A4,2019,Sligo,Sligo,Trade,2023-02-01,,5,4,Saloon,1,Used,191DL1232
202208299237954,35000,2.0,2000,Petrol,Automatic,40774,Grey,Audi,A4,2019,Dublin 11,Dublin,Trade,2023-03-01,,5,4,Saloon,2,Used,191D23787
202203033142212,34995,2.0,2000,Diesel,Automatic,145722,White,Audi,A4,2019,Dublin 20,Dublin,Trade,,,,5,Estate,1,Used,191D97598
